0,ProblemDescription,ProblemCategory,ProblemKeyword,Solution,SolutionDoc,AdditionalInfo,Code,L2D_SIM,CreateDate,UpdateDate
DATA를 DB에 올리는 방법이 궁금합니다.,복합기에 ID/비밀번호를 사번/사번으로 로그인 시 해당 사번은등록되지 않은 사용자라고 뜨면서 로그인 되지 않는 문제,PC관리,디바이스,"아이디, 비밀번호를 입력하고 밑에 로그인 경로에 로컬 DB 인증으로 설정이 된 채로 로그인 시도를 해서로그인이 안되는 경우입니다.-로그인 경로에 서버 DB 인증으로 바꾸고 로그인 재 시도",cesco4_19.pdf,,cesco4,0.6281664507269984,2024-08-30,2024-08-30
DATA를 DB에 올리는 방법이 궁금합니다.,"지사에서 데스크탑이나, 노트북 속도가 느려져서 업무 처리에 지장이 생길 경우 수리 요청하는 방법",PC관리,디바이스,1.그룹웨어 → 결재 → 물품관리 → 장비수리 신청서 기안2.결재문서 기안 후 본사 총무팀 박현 매니저님께 수리할 장비 보내기,cesco4_11.pdf,,cesco4,0.6405951330154283,2024-08-30,2024-08-30
DATA를 DB에 올리는 방법이 궁금합니다.,외부에서 인터넷디스크(IDISK) 사용 방법,인터넷디스크(IDISK),인터넷디스크,SSLVPN 결재 기안 시 IDISK 권한이 필요하다고 문서에 기재 후 신청하기1.그룹웨어 → 결재 → 전산 → 웹보안시스템서비스신청서(SSLVPN)2.IDISK 사용이 필요하다고 결재 문서 내에 내용 기재하기,cesco12_4.pdf,,cesco12,0.6431310066558034,2024-08-30,2024-08-30
DATA를 DB에 올리는 방법이 궁금합니다.,윈도우 10 다운그레이드 방법,PC관리,PC관리,1. 하단 '시작' 클릭 → 설정2. 시스템 → '복구' 클릭3. '돌아가기' 클릭4. 되돌리려는 이유 체크 → '다음' 클릭5. 업데이트 '아니요' 클릭6. 알아야 할 사항 '다음' 클릭7. '다음' 클릭8. 'Windows 10으로 되돌리기' 클릭9. PC 자동 재부팅 된 후 확인,cesco4_5.pdf,,cesco4,0.6442958748796845,2024-08-30,2024-08-30
DATA를 DB에 올리는 방법이 궁금합니다.,그룹웨어 메일 용량 증설 방법,그룹웨어,그룹웨어,-메일 용량을 먼저 확인해주세요. 이미 용량이 5GB로 되어 있을 경우 증설이 불가합니다.-1GB 또는 3GB등 5GB 미만으로 되어있는 경우 정보시스템팀 서대희 매니저님께 문의하세요.,cesco5_21.pdf,,cesco5,0.6449239748129807,2024-08-30,2024-08-30
바퀴벌레 해충 동정 법이 궁금합니다.,알약 내PC지키미 취약점 점검이 계속 실행되는 경우 해결 방법,보안프로그램,백신(알약),"1.알약 내PC지키미 → 전체 검사2.조치 필요한 항목 클릭 후 조치※ [운영체제, MS Office의 최신 보안 패치 설치 여부 점검] 항목 조치 시 오래 걸림3.점검 결과 점수 80점 이상 유지",cesco8_11.pdf,,cesco8,0.6188406473286298,2024-08-30,2024-08-30
바퀴벌레 해충 동정 법이 궁금합니다.,키보드 타이핑 시 자음과 모음이 분리되어 입력됩니다.,PC관리,디바이스,1.장치관리자 실행2.키보드 → HID 키보드 장치 우클릭3.디바이스 제거 클릭4.키보드 우클릭 → 하드웨어 변경 사항 검색 클릭 후 타이핑 진행5.이후에도 자음과 모음이 분리되어 입력도리 시 서비스 데스크에 문의,cesco4_18.pdf,,cesco4,0.6273487779693729,2024-08-30,2024-08-30
바퀴벌레 해충 동정 법이 궁금합니다.,"지사에서 데스크탑이나, 노트북 속도가 느려져서 업무 처리에 지장이 생길 경우 수리 요청하는 방법",PC관리,디바이스,1.그룹웨어 → 결재 → 물품관리 → 장비수리 신청서 기안2.결재문서 기안 후 본사 총무팀 박현 매니저님께 수리할 장비 보내기,cesco4_11.pdf,,cesco4,0.6283408520026939,2024-08-30,2024-08-30
바퀴벌레 해충 동정 법이 궁금합니다.,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco11_3.pdf,,cesco11,0.6342001406206007,2024-08-30,2024-08-30
바퀴벌레 해충 동정 법이 궁금합니다.,지사 주소가 변경이 되었는데 소독증명서 프리뷰 화면 확인 시 예전 지사 주소가 변경되지 않고 그대로 있는 오류,세스넷,"(구)방제관리, 신방제관리",※인사관리팀 임지선 매니저님께 변경 요청,cesco9_21.pdf,,cesco9,0.6392655252981477,2024-08-30,2024-08-30
시궁쥐와 들쥐의 차이점이 궁금합니다.,키보드 타이핑 시 자음과 모음이 분리되어 입력됩니다.,PC관리,디바이스,1.장치관리자 실행2.키보드 → HID 키보드 장치 우클릭3.디바이스 제거 클릭4.키보드 우클릭 → 하드웨어 변경 사항 검색 클릭 후 타이핑 진행5.이후에도 자음과 모음이 분리되어 입력도리 시 서비스 데스크에 문의,cesco4_18.pdf,,cesco4,0.6354072497144289,2024-08-30,2024-08-30
시궁쥐와 들쥐의 차이점이 궁금합니다.,겸직자 세스넷 사용 방법,세스넷,세스넷 (메인프레임),"1.기존 사용하던 그룹웨어 ID / PW 로 로그인('기존ID_1'로 새로 생성한 ID는 그룹웨어 로그인할 경우에만 사용)2.오른쪽 하단의 부서변경 버튼 클릭3.겸직 부서 선택 후 확인※인사관리 → 근로시간관리 → O/T 승인 화면에 지사원 O/T 신청건 조회 불가 (지사장님의경우)※O/T 신청, 승인의 경우 겸직자에 대한 로직이 반영 되어있지 않음※지사장이 없는 지사의 경우, 지사팀장님이 최종 결재자로 진행되어 O/T 신청 조회가 안됨",cesco9_36.pdf,,cesco9,0.6542828230985835,2024-08-30,2024-08-30
시궁쥐와 들쥐의 차이점이 궁금합니다.,서비스 확인서 내 계약된 장비 수량과 서비스 확인서에 표기된 장비 수량이 다른 경우,세스넷,"(구)방제관리, 신방제관리",※서비스 운영팀에 문의하기,cesco9_23.pdf,,cesco9,0.6620242083753249,2024-08-30,2024-08-30
시궁쥐와 들쥐의 차이점이 궁금합니다.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco9_15.pdf,,cesco9,0.6649202977366717,2024-08-30,2024-08-30
시궁쥐와 들쥐의 차이점이 궁금합니다.,본사에서 네트워크 연결 시 CESCO_User 와이파이가 보이지 않거나 눌러도 네트워크가 연결되지 않습니다 라고 나올 경우.,네트워크 및 인터넷,네트워크,"윈도우 업데이트를 오래 하지 않아서 생긴 문제입니다.1.설정 → updaet → windows update에서 최신 업데이트 하기2.PC 재부팅 → WIFI → 알려진 네트워크 관리 클릭3.새 네트워크 추가 → 이름: CESCO_User, 보안종류: WP A2-개인 AES, 보안 키:cesco15881119 입력4.CESCO_User 정상 연결 확인",cesco6_2.pdf,,cesco6,0.6673322400007269,2024-08-30,2024-08-30
세스코 터치센터의 주소가 궁금해요.,세스넷 문자메시지 발송인 번호 변경 문의,세스넷,세스넷 (메인프레임),※인사관리팀으로 연락해서 E-HR에 연락처를 변경해야 합니다.※인사팀에서 변경후 EHR 데이터는 바로 이관되는것이 아니기 때문에 2~3일정도 적용되는데시간이 걸립니다.,cesco9_41.pdf,,cesco9,0.6246835861350609,2024-08-30,2024-08-30
세스코 터치센터의 주소가 궁금해요.,지사 주소가 변경이 되었는데 소독증명서 프리뷰 화면 확인 시 예전 지사 주소가 변경되지 않고 그대로 있는 오류,세스넷,"(구)방제관리, 신방제관리",※인사관리팀 임지선 매니저님께 변경 요청,cesco9_21.pdf,,cesco9,0.6250816291908246,2024-08-30,2024-08-30
세스코 터치센터의 주소가 궁금해요.,모바일 앱 설치 주소,모바일서비스(SRS),모바일서비스(SRS),"1.모바일 그룹웨어, 세스톡 설치 주소https://appstore.cesco.co.kr2.모바일 SRS, SFA 설치 주소http://mobile.cesco.biz:8879/appstore※해당 파일들 설치시 사내망으로 인터넷 접속을 하셔서 다운로드를 받으셔야 합니다.(CESCO_USER, CESCO_AP, SSLVPN접속 후 외부 인터넷이나, 핫스팟 연결)",cesco7_0.pdf,,cesco7,0.6279067633020218,2024-08-30,2024-08-30
세스코 터치센터의 주소가 궁금해요.,본사에서 네트워크 연결 시 CESCO_User 와이파이가 보이지 않거나 눌러도 네트워크가 연결되지 않습니다 라고 나올 경우.,네트워크 및 인터넷,네트워크,"윈도우 업데이트를 오래 하지 않아서 생긴 문제입니다.1.설정 → updaet → windows update에서 최신 업데이트 하기2.PC 재부팅 → WIFI → 알려진 네트워크 관리 클릭3.새 네트워크 추가 → 이름: CESCO_User, 보안종류: WP A2-개인 AES, 보안 키:cesco15881119 입력4.CESCO_User 정상 연결 확인",cesco6_2.pdf,,cesco6,0.6344871966736345,2024-08-30,2024-08-30
세스코 터치센터의 주소가 궁금해요.,"세스톡 서비스 지연 안내 쪽지가 계속 오거나, 다른 지국/지부 에서 쪽지가 오는 경우",세스톡,세스톡 오류,※설치 A/S팀에 문의,cesco11_5.pdf,,cesco11,0.6367353191443152,2024-08-30,2024-08-30
세스카페의 아메리카노 가격이 궁금합니다.,SRS 고객제공문서 사후미팅 선택이 불가한 경우.,모바일서비스(SRS),모바일서비스(SRS),※서비스운영팀에 문의,cesco7_13.pdf,,cesco7,0.6776874976752264,2024-08-30,2024-08-30
세스카페의 아메리카노 가격이 궁금합니다.,SRS 재고현황에 품목을 추가하고 싶은 경우.,모바일서비스(SRS),모바일서비스(SRS),※설치 A/S팀 서대은 팀장님께 문의,cesco7_12.pdf,,cesco7,0.6795152467837439,2024-08-30,2024-08-30
세스카페의 아메리카노 가격이 궁금합니다.,본사에서 네트워크 연결 시 CESCO_User 와이파이가 보이지 않거나 눌러도 네트워크가 연결되지 않습니다 라고 나올 경우.,네트워크 및 인터넷,네트워크,"윈도우 업데이트를 오래 하지 않아서 생긴 문제입니다.1.설정 → updaet → windows update에서 최신 업데이트 하기2.PC 재부팅 → WIFI → 알려진 네트워크 관리 클릭3.새 네트워크 추가 → 이름: CESCO_User, 보안종류: WP A2-개인 AES, 보안 키:cesco15881119 입력4.CESCO_User 정상 연결 확인",cesco6_2.pdf,,cesco6,0.6830310794662386,2024-08-30,2024-08-30
세스카페의 아메리카노 가격이 궁금합니다.,비용품의 승인 화면에서 품의서 조회 시 조회에러 발생 - 조회중문제가 발생하였습니다.,세스넷,회계전표관리,"※비용품의서 정상적으로 기안된지 확인, 항목에 보이지 않으면 재상신",cesco9_4.pdf,,cesco9,0.6865274095488201,2024-08-30,2024-08-30
세스카페의 아메리카노 가격이 궁금합니다.,세스넷 여러 메뉴 접속 시 부서 선택 및 사원 선택란 등 조회값들이 막혀있는 경우,세스넷,세스넷 (메인프레임),※그룹웨어 > 결재 > 전산 > 전산업무요청서(기안) 결재문서 기안하기,cesco9_40.pdf,,cesco9,0.6903779308554568,2024-08-30,2024-08-30
세스코 터치센터 근처 버스정류장이 어디있나요,본사에서 네트워크 연결 시 CESCO_User 와이파이가 보이지 않거나 눌러도 네트워크가 연결되지 않습니다 라고 나올 경우.,네트워크 및 인터넷,네트워크,"윈도우 업데이트를 오래 하지 않아서 생긴 문제입니다.1.설정 → updaet → windows update에서 최신 업데이트 하기2.PC 재부팅 → WIFI → 알려진 네트워크 관리 클릭3.새 네트워크 추가 → 이름: CESCO_User, 보안종류: WP A2-개인 AES, 보안 키:cesco15881119 입력4.CESCO_User 정상 연결 확인",cesco6_2.pdf,,cesco6,0.6481481618982142,2024-08-30,2024-08-30
세스코 터치센터 근처 버스정류장이 어디있나요,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco9_15.pdf,,cesco9,0.6498208972960334,2024-08-30,2024-08-30
세스코 터치센터 근처 버스정류장이 어디있나요,멤버스 인증이 안되는 경우,세스코몰,세스코몰,"※업장의 경우 고객명에 대표자명을 적어 인증이 안되는 경우가 많습니다.1.멤버스 인증 클릭2.고객코드 인증 클릭3.고객코드: 고객코드 입력 / 계약자명: 고객명(업장일 경우 상호명, 가정집은 계약자명) 입력후 고객코드 등록하기",cesco10_0.pdf,,cesco10,0.6514022108553483,2024-08-30,2024-08-30
세스코 터치센터 근처 버스정류장이 어디있나요,"세스톡 서비스 지연 안내 쪽지가 계속 오거나, 다른 지국/지부 에서 쪽지가 오는 경우",세스톡,세스톡 오류,※설치 A/S팀에 문의,cesco11_5.pdf,,cesco11,0.6522534245071785,2024-08-30,2024-08-30
세스코 터치센터 근처 버스정류장이 어디있나요,퇴사자 앞으로 플랜이 잡힐 경우,세스넷,CESNET-M,※서비스운영팀 정의현 전문연구원에게 문의,cesco9_9.pdf,,cesco9,0.6526110895088536,2024-08-30,2024-08-30
터치센터에서 강일역 가능 방법이 궁금해요,SRS DE 화면에서 지사 요청 조회 불가할 때 해결 방법,모바일서비스(SRS),모바일서비스(SRS),1.조회할 지사 요청 서비스 요청일자 확인2.SRS → 지사요청등록 → 지사요청 클릭 → 검색기간을 '요청일자 ~ 요청일자' 로 지정 →본부를 '전체' 로 지정 → 조회(조회 목록이 많아 조회가 안된 경우),cesco7_6.pdf,,cesco7,0.6234044451065244,2024-08-30,2024-08-30
터치센터에서 강일역 가능 방법이 궁금해요,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco9_15.pdf,,cesco9,0.6258428850431309,2024-08-30,2024-08-30
터치센터에서 강일역 가능 방법이 궁금해요,본사의 무선 네트워크 연결 방법,네트워크 및 인터넷,네트워크,"1.작업표시줄 → 네트워크 아이콘 클릭 → 네트워크 및 인터넷 설정2.2. Wi-Fi → 알려진 네트워크 관리 → 새 네트워크 추가(새 네트워크 추가가 안되는 경우, 알려진 네트워크 관리 목록에서 CESCO_User 삭제 후 추가) (새 네트워크 정보) 네트워크 이름: CESCO_User(대소문자 구별), 보안종류: WPA2-개인 AES, 보안 키: cesco15881119, V(체크) 자동으로 연결, V(체크) 이 네트워크에서 브로드캐스팅하지 않는 경우에도 연결3.CESCO_User 연결",cesco6_1.pdf,,cesco6,0.6304340877718578,2024-08-30,2024-08-30
터치센터에서 강일역 가능 방법이 궁금해요,겸직자 세스넷 사용 방법,세스넷,세스넷 (메인프레임),"1.기존 사용하던 그룹웨어 ID / PW 로 로그인('기존ID_1'로 새로 생성한 ID는 그룹웨어 로그인할 경우에만 사용)2.오른쪽 하단의 부서변경 버튼 클릭3.겸직 부서 선택 후 확인※인사관리 → 근로시간관리 → O/T 승인 화면에 지사원 O/T 신청건 조회 불가 (지사장님의경우)※O/T 신청, 승인의 경우 겸직자에 대한 로직이 반영 되어있지 않음※지사장이 없는 지사의 경우, 지사팀장님이 최종 결재자로 진행되어 O/T 신청 조회가 안됨",cesco9_36.pdf,,cesco9,0.6309675236171858,2024-08-30,2024-08-30
터치센터에서 강일역 가능 방법이 궁금해요,소속 지사 안에 팀 이동으로 SRS 약제 등록/신청 화면에서 지역단 내에 약제를 등록할 수 있는 창고가 없어질 경우,모바일서비스(SRS),모바일서비스(SRS),※SCM팀에게 해당 창고 권한 요청 문의,cesco7_18.pdf,,cesco7,0.6360078833619257,2024-08-30,2024-08-30
셔틀버스 탑승 시간을 알려주세요.,오전 반차 쓴 후 서비스 시작 등 이유로 인해 서비스 일정에 지각이 잡힌 경우,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀에 문의,cesco7_16.pdf,,cesco7,0.6246499988926905,2024-08-30,2024-08-30
셔틀버스 탑승 시간을 알려주세요.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco9_15.pdf,,cesco9,0.6403188439087986,2024-08-30,2024-08-30
셔틀버스 탑승 시간을 알려주세요.,퇴사자 앞으로 플랜이 잡힐 경우,세스넷,CESNET-M,※서비스운영팀 정의현 전문연구원에게 문의,cesco9_9.pdf,,cesco9,0.6423563473040836,2024-08-30,2024-08-30
셔틀버스 탑승 시간을 알려주세요.,SRS내에서 OT를 신청하지 않았는데 연장근로가 생성되어 연장근로 시간 초과 알람이 올 경우.,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀 이수빈 매니저님께 OT 확인 요청 문의,cesco7_23.pdf,,cesco7,0.6541831301988469,2024-08-30,2024-08-30
셔틀버스 탑승 시간을 알려주세요.,일정 처리를 다하고 일정 마감을 하지 않아 Shut-down 알림이뜰 경우,모바일서비스(SRS),모바일서비스(SRS),"※근로시간 수정의 경우, 인사관리팀에 수정 처리 문의",cesco7_20.pdf,,cesco7,0.6611189509731904,2024-08-30,2024-08-30
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,오전 반차 쓴 후 서비스 시작 등 이유로 인해 서비스 일정에 지각이 잡힌 경우,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀에 문의,cesco7_16.pdf,,cesco7,0.6395621671083975,2024-08-30,2024-08-30
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco9_15.pdf,,cesco9,0.6396612035045269,2024-08-30,2024-08-30
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,퇴사자 앞으로 플랜이 잡힐 경우,세스넷,CESNET-M,※서비스운영팀 정의현 전문연구원에게 문의,cesco9_9.pdf,,cesco9,0.6516681301933044,2024-08-30,2024-08-30
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,SRS DE 화면에서 지사 요청 조회 불가할 때 해결 방법,모바일서비스(SRS),모바일서비스(SRS),1.조회할 지사 요청 서비스 요청일자 확인2.SRS → 지사요청등록 → 지사요청 클릭 → 검색기간을 '요청일자 ~ 요청일자' 로 지정 →본부를 '전체' 로 지정 → 조회(조회 목록이 많아 조회가 안된 경우),cesco7_6.pdf,,cesco7,0.6646841393275059,2024-08-30,2024-08-30
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,SRS내에서 OT를 신청하지 않았는데 연장근로가 생성되어 연장근로 시간 초과 알람이 올 경우.,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀 이수빈 매니저님께 OT 확인 요청 문의,cesco7_23.pdf,,cesco7,0.6668308224832976,2024-08-30,2024-08-30
본사 직원 출근 시간이 궁금합니다.,오전 반차 쓴 후 서비스 시작 등 이유로 인해 서비스 일정에 지각이 잡힌 경우,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀에 문의,cesco7_16.pdf,,cesco7,0.6029532074241065,2024-08-30,2024-08-30
본사 직원 출근 시간이 궁금합니다.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco9_15.pdf,,cesco9,0.6101757559302073,2024-08-30,2024-08-30
본사 직원 출근 시간이 궁금합니다.,퇴사자 앞으로 플랜이 잡힐 경우,세스넷,CESNET-M,※서비스운영팀 정의현 전문연구원에게 문의,cesco9_9.pdf,,cesco9,0.6120678992908264,2024-08-30,2024-08-30
본사 직원 출근 시간이 궁금합니다.,지사 주소가 변경이 되었는데 소독증명서 프리뷰 화면 확인 시 예전 지사 주소가 변경되지 않고 그대로 있는 오류,세스넷,"(구)방제관리, 신방제관리",※인사관리팀 임지선 매니저님께 변경 요청,cesco9_21.pdf,,cesco9,0.6256569032794744,2024-08-30,2024-08-30
본사 직원 출근 시간이 궁금합니다.,비용품의 승인 화면에서 품의서 조회 시 조회에러 발생 - 조회중문제가 발생하였습니다.,세스넷,회계전표관리,"※비용품의서 정상적으로 기안된지 확인, 항목에 보이지 않으면 재상신",cesco9_4.pdf,,cesco9,0.6411771720666491,2024-08-30,2024-08-30
IT 서비스 데스크 직통 번호를 알려주세요.,"지사에서 데스크탑이나, 노트북 속도가 느려져서 업무 처리에 지장이 생길 경우 수리 요청하는 방법",PC관리,디바이스,1.그룹웨어 → 결재 → 물품관리 → 장비수리 신청서 기안2.결재문서 기안 후 본사 총무팀 박현 매니저님께 수리할 장비 보내기,cesco4_11.pdf,,cesco4,0.5810882302227484,2024-08-30,2024-08-30
IT 서비스 데스크 직통 번호를 알려주세요.,세스넷 문자메시지 발송인 번호 변경 문의,세스넷,세스넷 (메인프레임),※인사관리팀으로 연락해서 E-HR에 연락처를 변경해야 합니다.※인사팀에서 변경후 EHR 데이터는 바로 이관되는것이 아니기 때문에 2~3일정도 적용되는데시간이 걸립니다.,cesco9_41.pdf,,cesco9,0.5835845752490226,2024-08-30,2024-08-30
IT 서비스 데스크 직통 번호를 알려주세요.,"SRS 플랜 삭제 시 ""당월에 2회차 이상의 작업이 있는 고객의 경우 1회차 서비스를 삭제할 수 없습니다. 자세한 문의사항은 통합운영실로 문의하시기 바랍니다."" 오류 메시지 발생할 경우.",모바일서비스(SRS),모바일서비스(SRS),"※1회차 플랜의 경우, 매출 생성용이므로 CC 기획실 구미혜 책임매니저님만 삭제 가능합니다.",cesco7_10.pdf,,cesco7,0.5968551003299472,2024-08-30,2024-08-30
IT 서비스 데스크 직통 번호를 알려주세요.,SRS DE 화면에서 지사 요청 조회 불가할 때 해결 방법,모바일서비스(SRS),모바일서비스(SRS),1.조회할 지사 요청 서비스 요청일자 확인2.SRS → 지사요청등록 → 지사요청 클릭 → 검색기간을 '요청일자 ~ 요청일자' 로 지정 →본부를 '전체' 로 지정 → 조회(조회 목록이 많아 조회가 안된 경우),cesco7_6.pdf,,cesco7,0.6016721749339774,2024-08-30,2024-08-30
IT 서비스 데스크 직통 번호를 알려주세요.,DSS 지사 요청 삭제 오류 - 선택하신 장비는 아직 요청이 처리되지 않은 건 입니다.,세스넷,Device Solution System,"※오류 메시지에 나와있는 이전 상신한 지사요청 등록일자 확인 후 해당 지사요청 삭제※DE 일정 생성 후 서비스 진행이 안된 경우, DE 플랜 삭제 이후 지사요청 삭제 가능",cesco9_25.pdf,,cesco9,0.602114956321205,2024-08-30,2024-08-30
회사에서 지급한 노트북이 고장났어요.,"지사에서 데스크탑이나, 노트북 속도가 느려져서 업무 처리에 지장이 생길 경우 수리 요청하는 방법",PC관리,디바이스,1.그룹웨어 → 결재 → 물품관리 → 장비수리 신청서 기안2.결재문서 기안 후 본사 총무팀 박현 매니저님께 수리할 장비 보내기,cesco4_11.pdf,,cesco4,0.5525152088678406,2024-08-30,2024-08-30
