0,ProblemDescription,ProblemCategory,ProblemKeyword,Solution,SolutionDoc,AdditionalInfo,Code,L2D_SIM,CreateDate,UpdateDate
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.5864552054539185,2024-08-29,2024-08-29
본사 직원 출근 시간이 궁금합니다.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.5693090573176504,2024-08-29,2024-08-29
IT 서비스 데스크 직통 번호를 알려주세요.,세스넷 문자메시지 발송인 번호 변경 문의,세스넷,세스넷 (메인프레임),※인사관리팀으로 연락해서 E-HR에 연락처를 변경해야 합니다.※인사팀에서 변경후 EHR 데이터는 바로 이관되는것이 아니기 때문에 2~3일정도 적용되는데시간이 걸립니다.,cesco10_41.pdf,,cesco10,0.550416704024324,2024-08-29,2024-08-29
회사에서 지급한 노트북이 고장났어요.,"지사에서 데스크탑이나, 노트북 속도가 느려져서 업무 처리에 지장이 생길 경우 수리 요청하는 방법",PC관리,디바이스,1.그룹웨어 → 결재 → 물품관리 → 장비수리 신청서 기안2.결재문서 기안 후 본사 총무팀 박현 매니저님께 수리할 장비 보내기,cesco5_11.pdf,,cesco5,0.5449998587861884,2024-08-29,2024-08-29
윈도우 설치 방법이 궁금합니다.,윈도우 10 다운그레이드 방법,PC관리,PC관리,1. 하단 '시작' 클릭 → 설정2. 시스템 → '복구' 클릭3. '돌아가기' 클릭4. 되돌리려는 이유 체크 → '다음' 클릭5. 업데이트 '아니요' 클릭6. 알아야 할 사항 '다음' 클릭7. '다음' 클릭8. 'Windows 10으로 되돌리기' 클릭9. PC 자동 재부팅 된 후 확인,cesco5_5.pdf,,cesco5,0.4597268450383882,2024-08-29,2024-08-29
세스톡 로그인이 안됩니다.,세스톡 앱 클릭시 로그인 화면이 나오지 않는 경우,세스톡,세스톡 로그인,1.제어판 → CESCO Talk v559 프로그램 제거2.http://cesnet.cesco.biz/접속 → cesco talk 다운로드,cesco11_1.pdf,,cesco11,0.4000263510905383,2024-08-29,2024-08-29
연차 신청 방법이 궁금합니다.,1회차 플랜 삭제 방법,세스넷,CESNET-M,※CC기획실 구미혜 책임매니저님께 문의,cesco10_7.pdf,,cesco10,0.5607197724170225,2024-08-29,2024-08-29
내 연차가 얼마나 남았는지 궁금해.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.6027304470604249,2024-08-29,2024-08-29
이번 달 월급 명세서 확인하려면 어디로 가야하나요,그룹웨어 결재 문서 공람하는 방법,그룹웨어,결재 문서,1.그룹웨어 → 결재2.기안한 문서 또는 결재한 문서 중 공람 원하는 문서 선택3.추가기능에 공람 선택4.공람 대상 선택 후 확인,cesco6_17.pdf,,cesco6,0.5798992048023585,2024-08-29,2024-08-29
회사창립기념일이 언제인가요?,그룹웨어 결재 문서 공람하는 방법,그룹웨어,결재 문서,1.그룹웨어 → 결재2.기안한 문서 또는 결재한 문서 중 공람 원하는 문서 선택3.추가기능에 공람 선택4.공람 대상 선택 후 확인,cesco6_17.pdf,,cesco6,0.6424563214190794,2024-08-29,2024-08-29
