0,ProblemDescription,ProblemCategory,ProblemKeyword,Solution,SolutionDoc,AdditionalInfo,Code,L2D_SIM,CreateDate,UpdateDate
DATA를 DB에 올리는 방법이 궁금합니다.,본사의 무선 네트워크 연결 방법,네트워크 및 인터넷,네트워크,"1.작업표시줄 → 네트워크 아이콘 클릭 → 네트워크 및 인터넷 설정2.2. Wi-Fi → 알려진 네트워크 관리 → 새 네트워크 추가(새 네트워크 추가가 안되는 경우, 알려진 네트워크 관리 목록에서 CESCO_User 삭제 후 추가) (새 네트워크 정보) 네트워크 이름: CESCO_User(대소문자 구별), 보안종류: WPA2-개인 AES, 보안 키: cesco15881119, V(체크) 자동으로 연결, V(체크) 이 네트워크에서 브로드캐스팅하지 않는 경우에도 연결3.CESCO_User 연결",cesco7_1.pdf,,cesco7,0.6152474780428216,2024-08-29,2024-08-29
DATA를 DB에 올리는 방법이 궁금합니다.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.6206220839202384,2024-08-29,2024-08-29
DATA를 DB에 올리는 방법이 궁금합니다.,그룹웨어 메일 용량 증설 방법,그룹웨어,그룹웨어,-메일 용량을 먼저 확인해주세요. 이미 용량이 5GB로 되어 있을 경우 증설이 불가합니다.-1GB 또는 3GB등 5GB 미만으로 되어있는 경우 정보시스템팀 서대희 매니저님께 문의하세요.,cesco6_21.pdf,,cesco6,0.6232688771375585,2024-08-29,2024-08-29
DATA를 DB에 올리는 방법이 궁금합니다.,외부에서 인터넷디스크(IDISK) 사용 방법,인터넷디스크(IDISK),인터넷디스크,SSLVPN 결재 기안 시 IDISK 권한이 필요하다고 문서에 기재 후 신청하기1.그룹웨어 → 결재 → 전산 → 웹보안시스템서비스신청서(SSLVPN)2.IDISK 사용이 필요하다고 결재 문서 내에 내용 기재하기,cesco12_4.pdf,,cesco12,0.6273124354469728,2024-08-29,2024-08-29
바퀴벌레 해충 동정 법이 궁금합니다.,겸직자 세스넷 사용 방법,세스넷,세스넷 (메인프레임),"1.기존 사용하던 그룹웨어 ID / PW 로 로그인('기존ID_1'로 새로 생성한 ID는 그룹웨어 로그인할 경우에만 사용)2.오른쪽 하단의 부서변경 버튼 클릭3.겸직 부서 선택 후 확인※인사관리 → 근로시간관리 → O/T 승인 화면에 지사원 O/T 신청건 조회 불가 (지사장님의경우)※O/T 신청, 승인의 경우 겸직자에 대한 로직이 반영 되어있지 않음※지사장이 없는 지사의 경우, 지사팀장님이 최종 결재자로 진행되어 O/T 신청 조회가 안됨",cesco10_36.pdf,,cesco10,0.599302828583518,2024-08-29,2024-08-29
바퀴벌레 해충 동정 법이 궁금합니다.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.6002732618258049,2024-08-29,2024-08-29
바퀴벌레 해충 동정 법이 궁금합니다.,SRS 겸직자 어플 사용 방법,모바일서비스(SRS),모바일서비스(SRS),세스넷과 동일하게 사용합니다.1.기존 사용하던 그룹웨어 ID / PW 로 로그인('기존ID_1'로 새로 생성한 ID는 그룹웨어 로그인할 경우에만 사용)2.상단의 소속 지사 클릭3. 겸직 부서 선택 후 선택부서 적용 클릭,cesco8_8.pdf,,cesco8,0.6035470800011069,2024-08-29,2024-08-29
바퀴벌레 해충 동정 법이 궁금합니다.,그룹웨어 결재 문서 공람하는 방법,그룹웨어,결재 문서,1.그룹웨어 → 결재2.기안한 문서 또는 결재한 문서 중 공람 원하는 문서 선택3.추가기능에 공람 선택4.공람 대상 선택 후 확인,cesco6_17.pdf,,cesco6,0.6047317202857985,2024-08-29,2024-08-29
바퀴벌레 해충 동정 법이 궁금합니다.,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco11_3.pdf,,cesco11,0.6075300997274868,2024-08-29,2024-08-29
시궁쥐와 들쥐의 차이점이 궁금합니다.,겸직자 세스넷 사용 방법,세스넷,세스넷 (메인프레임),"1.기존 사용하던 그룹웨어 ID / PW 로 로그인('기존ID_1'로 새로 생성한 ID는 그룹웨어 로그인할 경우에만 사용)2.오른쪽 하단의 부서변경 버튼 클릭3.겸직 부서 선택 후 확인※인사관리 → 근로시간관리 → O/T 승인 화면에 지사원 O/T 신청건 조회 불가 (지사장님의경우)※O/T 신청, 승인의 경우 겸직자에 대한 로직이 반영 되어있지 않음※지사장이 없는 지사의 경우, 지사팀장님이 최종 결재자로 진행되어 O/T 신청 조회가 안됨",cesco10_36.pdf,,cesco10,0.6155162831468215,2024-08-29,2024-08-29
시궁쥐와 들쥐의 차이점이 궁금합니다.,키보드 타이핑 시 자음과 모음이 분리되어 입력됩니다.,PC관리,디바이스,1.장치관리자 실행2.키보드 → HID 키보드 장치 우클릭3.디바이스 제거 클릭4.키보드 우클릭 → 하드웨어 변경 사항 검색 클릭 후 타이핑 진행5.이후에도 자음과 모음이 분리되어 입력도리 시 서비스 데스크에 문의,cesco5_18.pdf,,cesco5,0.6207719845083928,2024-08-29,2024-08-29
시궁쥐와 들쥐의 차이점이 궁금합니다.,그룹웨어 결재 문서 공람하는 방법,그룹웨어,결재 문서,1.그룹웨어 → 결재2.기안한 문서 또는 결재한 문서 중 공람 원하는 문서 선택3.추가기능에 공람 선택4.공람 대상 선택 후 확인,cesco6_17.pdf,,cesco6,0.6396776265480474,2024-08-29,2024-08-29
시궁쥐와 들쥐의 차이점이 궁금합니다.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.6428448665483657,2024-08-29,2024-08-29
시궁쥐와 들쥐의 차이점이 궁금합니다.,비용품의 승인 화면에서 품의서 조회 시 조회에러 발생 - 조회중문제가 발생하였습니다.,세스넷,회계전표관리,"※비용품의서 정상적으로 기안된지 확인, 항목에 보이지 않으면 재상신",cesco10_4.pdf,,cesco10,0.6445643792163387,2024-08-29,2024-08-29
세스코 터치센터의 주소가 궁금해요.,세스넷 문자메시지 발송인 번호 변경 문의,세스넷,세스넷 (메인프레임),※인사관리팀으로 연락해서 E-HR에 연락처를 변경해야 합니다.※인사팀에서 변경후 EHR 데이터는 바로 이관되는것이 아니기 때문에 2~3일정도 적용되는데시간이 걸립니다.,cesco10_41.pdf,,cesco10,0.5631028759301162,2024-08-29,2024-08-29
세스코 터치센터의 주소가 궁금해요.,세스톡 개인정보 변경 방법,세스톡,세스톡,※세스톡 개인정보 화면1.그룹웨어 → 개인정보설정 메뉴 클릭2.설정 변경 → 확인(저장)3.저장 후 처리날짜 기준으로 익일 세스톡에 정보 동기화,cesco11_0.pdf,,cesco11,0.5740676992613903,2024-08-29,2024-08-29
세스코 터치센터의 주소가 궁금해요.,세스넷 비밀번호 분실,세스넷,세스넷 (메인프레임),"※세스넷 비밀번호는 그룹웨어 비밀번호와 같으므로, 그룹웨어 비밀번호 초기화를 진행한다.※비밀번호 초기화 후 세스넷과 그룹웨어의 비밀번호 연동시간 약 20분 정도 소요",cesco10_37.pdf,,cesco10,0.5756403912486076,2024-08-29,2024-08-29
세스코 터치센터의 주소가 궁금해요.,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco11_3.pdf,,cesco11,0.591869312045552,2024-08-29,2024-08-29
세스코 터치센터의 주소가 궁금해요.,모바일 앱 설치 주소,모바일서비스(SRS),모바일서비스(SRS),"1.모바일 그룹웨어, 세스톡 설치 주소https://appstore.cesco.co.kr2.모바일 SRS, SFA 설치 주소http://mobile.cesco.biz:8879/appstore※해당 파일들 설치시 사내망으로 인터넷 접속을 하셔서 다운로드를 받으셔야 합니다.(CESCO_USER, CESCO_AP, SSLVPN접속 후 외부 인터넷이나, 핫스팟 연결)",cesco8_0.pdf,,cesco8,0.5926883391330422,2024-08-29,2024-08-29
세스카페의 아메리카노 가격이 궁금합니다.,"세스넷 해외법인 메뉴 진입 시 ""사용자별 권한관리에서 권한을 넣어주세요"" 라는 안내메시지 발생할 경우",세스넷,CESNET-M,1.지사 기술팀장에게 해당 메뉴 권한이 있으므로 지사 기술팀장에게 권한 받기2.본사 해외사업지원팀에 권한 문의,cesco10_13.pdf,,cesco10,0.6347614933759769,2024-08-29,2024-08-29
세스카페의 아메리카노 가격이 궁금합니다.,세스넷 비밀번호 분실,세스넷,세스넷 (메인프레임),"※세스넷 비밀번호는 그룹웨어 비밀번호와 같으므로, 그룹웨어 비밀번호 초기화를 진행한다.※비밀번호 초기화 후 세스넷과 그룹웨어의 비밀번호 연동시간 약 20분 정도 소요",cesco10_37.pdf,,cesco10,0.6351200933358858,2024-08-29,2024-08-29
세스카페의 아메리카노 가격이 궁금합니다.,세스넷 여러 메뉴 접속 시 부서 선택 및 사원 선택란 등 조회값들이 막혀있는 경우,세스넷,세스넷 (메인프레임),※그룹웨어 > 결재 > 전산 > 전산업무요청서(기안) 결재문서 기안하기,cesco10_40.pdf,,cesco10,0.6352942744923119,2024-08-29,2024-08-29
세스카페의 아메리카노 가격이 궁금합니다.,세스넷 화면이 잘려서 보이는 경우,세스넷,세스넷 (메인프레임),1.시작 > 설정2.시스템 클릭3.배율 및 레이아웃 100%로 변경하기4.설정 후 세스넷 껐다 키기,cesco10_38.pdf,변경하면 글자가 작아 보일 수 있음 / 글자가 안 보여서 배율 100% 이상으로 설정할 경우세스넷 글자가 계속 잘려보임 (배율 100% 권장),cesco10,0.6468320988973653,2024-08-29,2024-08-29
세스카페의 아메리카노 가격이 궁금합니다.,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco11_3.pdf,,cesco11,0.6472898231269736,2024-08-29,2024-08-29
세스코 터치센터 근처 버스정류장이 어디있나요,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco11_3.pdf,,cesco11,0.6098959236785622,2024-08-29,2024-08-29
세스코 터치센터 근처 버스정류장이 어디있나요,세스넷 여러 메뉴 접속 시 부서 선택 및 사원 선택란 등 조회값들이 막혀있는 경우,세스넷,세스넷 (메인프레임),※그룹웨어 > 결재 > 전산 > 전산업무요청서(기안) 결재문서 기안하기,cesco10_40.pdf,,cesco10,0.6134518914422008,2024-08-29,2024-08-29
세스코 터치센터 근처 버스정류장이 어디있나요,세스넷 비밀번호 분실,세스넷,세스넷 (메인프레임),"※세스넷 비밀번호는 그룹웨어 비밀번호와 같으므로, 그룹웨어 비밀번호 초기화를 진행한다.※비밀번호 초기화 후 세스넷과 그룹웨어의 비밀번호 연동시간 약 20분 정도 소요",cesco10_37.pdf,,cesco10,0.6147202053784907,2024-08-29,2024-08-29
세스코 터치센터 근처 버스정류장이 어디있나요,세스넷 문자메시지 발송인 번호 변경 문의,세스넷,세스넷 (메인프레임),※인사관리팀으로 연락해서 E-HR에 연락처를 변경해야 합니다.※인사팀에서 변경후 EHR 데이터는 바로 이관되는것이 아니기 때문에 2~3일정도 적용되는데시간이 걸립니다.,cesco10_41.pdf,,cesco10,0.6175793236968768,2024-08-29,2024-08-29
세스코 터치센터 근처 버스정류장이 어디있나요,"세스톡 서비스 지연 안내 쪽지가 계속 오거나, 다른 지국/지부 에서 쪽지가 오는 경우",세스톡,세스톡 오류,※설치 A/S팀에 문의,cesco11_5.pdf,,cesco11,0.6185017367055652,2024-08-29,2024-08-29
터치센터에서 강일역 가능 방법이 궁금해요,겸직자 세스넷 사용 방법,세스넷,세스넷 (메인프레임),"1.기존 사용하던 그룹웨어 ID / PW 로 로그인('기존ID_1'로 새로 생성한 ID는 그룹웨어 로그인할 경우에만 사용)2.오른쪽 하단의 부서변경 버튼 클릭3.겸직 부서 선택 후 확인※인사관리 → 근로시간관리 → O/T 승인 화면에 지사원 O/T 신청건 조회 불가 (지사장님의경우)※O/T 신청, 승인의 경우 겸직자에 대한 로직이 반영 되어있지 않음※지사장이 없는 지사의 경우, 지사팀장님이 최종 결재자로 진행되어 O/T 신청 조회가 안됨",cesco10_36.pdf,,cesco10,0.5742999947091749,2024-08-29,2024-08-29
터치센터에서 강일역 가능 방법이 궁금해요,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.5891476496262632,2024-08-29,2024-08-29
터치센터에서 강일역 가능 방법이 궁금해요,본사의 무선 네트워크 연결 방법,네트워크 및 인터넷,네트워크,"1.작업표시줄 → 네트워크 아이콘 클릭 → 네트워크 및 인터넷 설정2.2. Wi-Fi → 알려진 네트워크 관리 → 새 네트워크 추가(새 네트워크 추가가 안되는 경우, 알려진 네트워크 관리 목록에서 CESCO_User 삭제 후 추가) (새 네트워크 정보) 네트워크 이름: CESCO_User(대소문자 구별), 보안종류: WPA2-개인 AES, 보안 키: cesco15881119, V(체크) 자동으로 연결, V(체크) 이 네트워크에서 브로드캐스팅하지 않는 경우에도 연결3.CESCO_User 연결",cesco7_1.pdf,,cesco7,0.5900969814346804,2024-08-29,2024-08-29
터치센터에서 강일역 가능 방법이 궁금해요,법인폰 등록 확인 방법,모바일서비스(SRS),"모바일서비스(SRS), 로그인 오류",※CESNET2.0 → 구매/자재 → 휴대폰관리 → 휴대폰 번호 조회 후 정상 등록 확인※정상 등록되지 않은 경우 총무실 법인폰 담당자에 확인 요청 안내,cesco8_1.pdf,,cesco8,0.5991427814814415,2024-08-29,2024-08-29
터치센터에서 강일역 가능 방법이 궁금해요,SRS DE 화면에서 지사 요청 조회 불가할 때 해결 방법,모바일서비스(SRS),모바일서비스(SRS),1.조회할 지사 요청 서비스 요청일자 확인2.SRS → 지사요청등록 → 지사요청 클릭 → 검색기간을 '요청일자 ~ 요청일자' 로 지정 →본부를 '전체' 로 지정 → 조회(조회 목록이 많아 조회가 안된 경우),cesco8_6.pdf,,cesco8,0.5995949361348738,2024-08-29,2024-08-29
셔틀버스 탑승 시간을 알려주세요.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.5890574740896155,2024-08-29,2024-08-29
셔틀버스 탑승 시간을 알려주세요.,오전 반차 쓴 후 서비스 시작 등 이유로 인해 서비스 일정에 지각이 잡힌 경우,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀에 문의,cesco8_16.pdf,,cesco8,0.6023687434175327,2024-08-29,2024-08-29
셔틀버스 탑승 시간을 알려주세요.,퇴사자 앞으로 플랜이 잡힐 경우,세스넷,CESNET-M,※서비스운영팀 정의현 전문연구원에게 문의,cesco10_9.pdf,,cesco10,0.6039928043612641,2024-08-29,2024-08-29
셔틀버스 탑승 시간을 알려주세요.,일정 처리를 다하고 일정 마감을 하지 않아 Shut-down 알림이뜰 경우,모바일서비스(SRS),모바일서비스(SRS),"※근로시간 수정의 경우, 인사관리팀에 수정 처리 문의",cesco8_20.pdf,,cesco8,0.6354746922331695,2024-08-29,2024-08-29
셔틀버스 탑승 시간을 알려주세요.,세스톡 바탕 투명도 조절하는 방법,세스톡,세스톡,1.채팅창 시작2.채팅창 상단의 조절바로 투명도 조절이 가능합니다.,cesco11_3.pdf,,cesco11,0.6358201408350844,2024-08-29,2024-08-29
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.5864552054539185,2024-08-29,2024-08-29
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,퇴사자 앞으로 플랜이 잡힐 경우,세스넷,CESNET-M,※서비스운영팀 정의현 전문연구원에게 문의,cesco10_9.pdf,,cesco10,0.6096101209456766,2024-08-29,2024-08-29
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,오전 반차 쓴 후 서비스 시작 등 이유로 인해 서비스 일정에 지각이 잡힌 경우,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀에 문의,cesco8_16.pdf,,cesco8,0.6194705505267952,2024-08-29,2024-08-29
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,SRS DE 화면에서 지사 요청 조회 불가할 때 해결 방법,모바일서비스(SRS),모바일서비스(SRS),1.조회할 지사 요청 서비스 요청일자 확인2.SRS → 지사요청등록 → 지사요청 클릭 → 검색기간을 '요청일자 ~ 요청일자' 로 지정 →본부를 '전체' 로 지정 → 조회(조회 목록이 많아 조회가 안된 경우),cesco8_6.pdf,,cesco8,0.6547192021890433,2024-08-29,2024-08-29
출근 할 때 잠실역에서 셔틀버스 어디서 타는지 알고 싶어요.,겸직자 세스넷 사용 방법,세스넷,세스넷 (메인프레임),"1.기존 사용하던 그룹웨어 ID / PW 로 로그인('기존ID_1'로 새로 생성한 ID는 그룹웨어 로그인할 경우에만 사용)2.오른쪽 하단의 부서변경 버튼 클릭3.겸직 부서 선택 후 확인※인사관리 → 근로시간관리 → O/T 승인 화면에 지사원 O/T 신청건 조회 불가 (지사장님의경우)※O/T 신청, 승인의 경우 겸직자에 대한 로직이 반영 되어있지 않음※지사장이 없는 지사의 경우, 지사팀장님이 최종 결재자로 진행되어 O/T 신청 조회가 안됨",cesco10_36.pdf,,cesco10,0.6555624948240278,2024-08-29,2024-08-29
본사 직원 출근 시간이 궁금합니다.,퇴사자가 가지고 있던 누락된 플랜들 확인할 수 있는 방법,세스넷,CESNET-M,※퇴직자 플랜누락은 세스넷 -M > 파트장전용 > 루트플랜 배정대상 고객 - 파트 화면에서 조회 가능합니다.,cesco10_15.pdf,,cesco10,0.5693090573176504,2024-08-29,2024-08-29
본사 직원 출근 시간이 궁금합니다.,퇴사자 앞으로 플랜이 잡힐 경우,세스넷,CESNET-M,※서비스운영팀 정의현 전문연구원에게 문의,cesco10_9.pdf,,cesco10,0.5849145224470739,2024-08-29,2024-08-29
본사 직원 출근 시간이 궁금합니다.,세스넷 여러 메뉴 접속 시 부서 선택 및 사원 선택란 등 조회값들이 막혀있는 경우,세스넷,세스넷 (메인프레임),※그룹웨어 > 결재 > 전산 > 전산업무요청서(기안) 결재문서 기안하기,cesco10_40.pdf,,cesco10,0.601817634280924,2024-08-29,2024-08-29
본사 직원 출근 시간이 궁금합니다.,오전 반차 쓴 후 서비스 시작 등 이유로 인해 서비스 일정에 지각이 잡힌 경우,모바일서비스(SRS),모바일서비스(SRS),※인사관리팀에 문의,cesco8_16.pdf,,cesco8,0.6121387895772316,2024-08-29,2024-08-29
본사 직원 출근 시간이 궁금합니다.,비용품의 승인 화면에서 품의서 조회 시 조회에러 발생 - 조회중문제가 발생하였습니다.,세스넷,회계전표관리,"※비용품의서 정상적으로 기안된지 확인, 항목에 보이지 않으면 재상신",cesco10_4.pdf,,cesco10,0.6128789712200311,2024-08-29,2024-08-29
IT 서비스 데스크 직통 번호를 알려주세요.,세스넷 문자메시지 발송인 번호 변경 문의,세스넷,세스넷 (메인프레임),※인사관리팀으로 연락해서 E-HR에 연락처를 변경해야 합니다.※인사팀에서 변경후 EHR 데이터는 바로 이관되는것이 아니기 때문에 2~3일정도 적용되는데시간이 걸립니다.,cesco10_41.pdf,,cesco10,0.550416704024324,2024-08-29,2024-08-29
IT 서비스 데스크 직통 번호를 알려주세요.,"지사에서 데스크탑이나, 노트북 속도가 느려져서 업무 처리에 지장이 생길 경우 수리 요청하는 방법",PC관리,디바이스,1.그룹웨어 → 결재 → 물품관리 → 장비수리 신청서 기안2.결재문서 기안 후 본사 총무팀 박현 매니저님께 수리할 장비 보내기,cesco5_11.pdf,,cesco5,0.5774008881372136,2024-08-29,2024-08-29
IT 서비스 데스크 직통 번호를 알려주세요.,본사의 무선 네트워크 연결 방법,네트워크 및 인터넷,네트워크,"1.작업표시줄 → 네트워크 아이콘 클릭 → 네트워크 및 인터넷 설정2.2. Wi-Fi → 알려진 네트워크 관리 → 새 네트워크 추가(새 네트워크 추가가 안되는 경우, 알려진 네트워크 관리 목록에서 CESCO_User 삭제 후 추가) (새 네트워크 정보) 네트워크 이름: CESCO_User(대소문자 구별), 보안종류: WPA2-개인 AES, 보안 키: cesco15881119, V(체크) 자동으로 연결, V(체크) 이 네트워크에서 브로드캐스팅하지 않는 경우에도 연결3.CESCO_User 연결",cesco7_1.pdf,,cesco7,0.5783750663379691,2024-08-29,2024-08-29
IT 서비스 데스크 직통 번호를 알려주세요.,서비스 확인서 내 계약된 장비 수량과 서비스 확인서에 표기된 장비 수량이 다른 경우,세스넷,"(구)방제관리, 신방제관리",※서비스 운영팀에 문의하기,cesco10_23.pdf,,cesco10,0.5818944680699134,2024-08-29,2024-08-29
IT 서비스 데스크 직통 번호를 알려주세요.,세스넷 여러 메뉴 접속 시 부서 선택 및 사원 선택란 등 조회값들이 막혀있는 경우,세스넷,세스넷 (메인프레임),※그룹웨어 > 결재 > 전산 > 전산업무요청서(기안) 결재문서 기안하기,cesco10_40.pdf,,cesco10,0.5862553052519833,2024-08-29,2024-08-29
회사에서 지급한 노트북이 고장났어요.,"지사에서 데스크탑이나, 노트북 속도가 느려져서 업무 처리에 지장이 생길 경우 수리 요청하는 방법",PC관리,디바이스,1.그룹웨어 → 결재 → 물품관리 → 장비수리 신청서 기안2.결재문서 기안 후 본사 총무팀 박현 매니저님께 수리할 장비 보내기,cesco5_11.pdf,,cesco5,0.5449998587861884,2024-08-29,2024-08-29
회사에서 지급한 노트북이 고장났어요.,"노트북, 법인폰 테더링 연결 시 노트북에서 무선 WIFI가 잡히지않는 오류 발생",PC관리,디바이스,업무지원담당 박현 매니저님께 PC 설정 확인 요청,cesco5_20.pdf,,cesco5,0.5453783536567894,2024-08-29,2024-08-29
